pclass,survived,name,sex,age,nb_sib_sp_aboard,parents_children_aboard,fare,embarked,home.dest
2,True,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,26.0,S,"Plymouth, Devon / Detroit, MI"
2,False,"Reeves, Mr. David",male,36.0,0,0,10.5,S,"Brighton, Sussex"
2,False,"Renouf, Mr. Peter Henry",male,34.0,1,0,21.0,S,"Elizabeth, NJ"
2,True,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,21.0,S,"Elizabeth, NJ"
2,True,"Reynaldo, Ms. Encarnacion",female,28.0,0,0,13.0,S,Spain
2,False,"Richard, Mr. Emile",male,23.0,0,0,15.0458,C,"Paris / Montreal, PQ"
2,True,"Richards, Master. George Sibley",male,0.8333,1,1,18.75,S,"Cornwall / Akron, OH"
2,True,"Richards, Master. William Rowe",male,3.0,1,1,18.75,S,"Cornwall / Akron, OH"
2,True,"Richards, Mrs. Sidney (Emily Hocking)",female,24.0,2,3,18.75,S,"Cornwall / Akron, OH"
2,True,"Ridsdale, Miss. Lucy",female,50.0,0,0,10.5,S,"London, England / Marietta, Ohio and Milwaukee, WI"
2,False,"Rogers, Mr. Reginald Harry",male,19.0,0,0,10.5,S,
2,True,"Rugg, Miss. Emily",female,21.0,0,0,10.5,S,"Guernsey / Wilmington, DE"
2,False,"Schmidt, Mr. August",male,26.0,0,0,13.0,S,"Newark, NJ"
2,False,"Sedgwick, Mr. Charles Frederick Waddington",male,25.0,0,0,13.0,S,Liverpool
2,False,"Sharp, Mr. Percival James R",male,27.0,0,0,26.0,S,"Hornsey, England"
2,True,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,26.0,S,"Deer Lodge, MT"
2,True,"Silven, Miss. Lyyli Karoliina",female,18.0,0,2,13.0,S,"Finland / Minneapolis, MN"
2,True,"Sincock, Miss. Maude",female,20.0,0,0,36.75,S,"Cornwall / Hancock, MI"
2,True,"Sinkkonen, Miss. Anna",female,30.0,0,0,13.0,S,"Finland / Washington, DC"
2,False,"Sjostedt, Mr. Ernst Adolf",male,59.0,0,0,13.5,S,"Sault St Marie, ON"
2,True,"Slayter, Miss. Hilda Mary",female,30.0,0,0,12.35,Q,"Halifax, NS"
2,False,"Slemen, Mr. Richard James",male,35.0,0,0,10.5,S,Cornwall
2,True,"Smith, Miss. Marion Elsie",female,40.0,0,0,13.0,S,
2,False,"Sobey, Mr. Samuel James Hayden",male,25.0,0,0,13.0,S,"Cornwall / Houghton, MI"
2,False,"Stanton, Mr. Samuel Ward",male,41.0,0,0,15.0458,C,"New York, NY"
2,False,"Stokes, Mr. Philip Joseph",male,25.0,0,0,10.5,S,"Catford, Kent / Detroit, MI"
2,False,"Swane, Mr. George",male,18.5,0,0,13.0,S,
2,False,"Sweet, Mr. George Frederick",male,14.0,0,0,65.0,S,"Somerset / Bernardsville, NJ"
2,True,"Toomey, Miss. Ellen",female,50.0,0,0,10.5,S,"Indianapolis, IN"
2,False,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,13.0,S,
2,True,"Trout, Mrs. William H (Jessie L)",female,28.0,0,0,12.65,S,"Columbus, OH"
2,True,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,10.5,S,"Bath, England / Massachusetts"
2,False,"Turpin, Mr. William John Robert",male,29.0,1,0,21.0,S,"Plymouth, England"
2,False,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,27.0,1,0,21.0,S,"Plymouth, England"
2,False,"Veal, Mr. James",male,40.0,0,0,13.0,S,"Barre, Co Washington, VT"
2,True,"Walcroft, Miss. Nellie",female,31.0,0,0,21.0,S,"Mamaroneck, NY"
2,False,"Ware, Mr. John James",male,30.0,1,0,21.0,S,"Bristol, England / New Britain, CT"
2,False,"Ware, Mr. William Jeffery",male,23.0,1,0,10.5,S,
2,True,"Ware, Mrs. John James (Florence Louise Long)",female,31.0,0,0,21.0,S,"Bristol, England / New Britain, CT"
2,False,"Watson, Mr. Ennis Hastings",male,,0,0,0.0,S,Belfast
2,True,"Watt, Miss. Bertha J",female,12.0,0,0,15.75,S,"Aberdeen / Portland, OR"
2,True,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,40.0,0,0,15.75,S,"Aberdeen / Portland, OR"
2,True,"Webber, Miss. Susan",female,32.5,0,0,13.0,S,"England / Hartford, CT"
2,False,"Weisz, Mr. Leopold",male,27.0,1,0,26.0,S,"Bromsgrove, England / Montreal, PQ"
2,True,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",female,29.0,1,0,26.0,S,"Bromsgrove, England / Montreal, PQ"
2,True,"Wells, Master. Ralph Lester",male,2.0,1,1,23.0,S,"Cornwall / Akron, OH"
2,True,"Wells, Miss. Joan",female,4.0,1,1,23.0,S,"Cornwall / Akron, OH"
2,True,"Wells, Mrs. Arthur Henry (""Addie"" Dart Trevaskis)",female,29.0,0,2,23.0,S,"Cornwall / Akron, OH"
2,True,"West, Miss. Barbara J",female,0.9167,1,2,27.75,S,"Bournmouth, England"
2,True,"West, Miss. Constance Mirium",female,5.0,1,2,27.75,S,"Bournmouth, England"
2,False,"West, Mr. Edwy Arthur",male,36.0,1,2,27.75,S,"Bournmouth, England"
2,True,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33.0,1,2,27.75,S,"Bournmouth, England"
2,False,"Wheadon, Mr. Edward H",male,66.0,0,0,10.5,S,"Guernsey, England / Edgewood, RI"
2,False,"Wheeler, Mr. Edwin ""Frederick""",male,,0,0,12.875,S,
2,True,"Wilhelms, Mr. Charles",male,31.0,0,0,13.0,S,"London, England"
2,True,"Williams, Mr. Charles Eugene",male,,0,0,13.0,S,"Harrow, England"
2,True,"Wright, Miss. Marion",female,26.0,0,0,13.5,S,"Yoevil, England / Cottage Grove, OR"
2,False,"Yrois, Miss. Henriette (""Mrs Harbeck"")",female,24.0,0,0,13.0,S,Paris
3,False,"Abbing, Mr. Anthony",male,42.0,0,0,7.55,S,
3,False,"Abbott, Master. Eugene Joseph",male,13.0,0,2,20.25,S,"East Providence, RI"
3,False,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,20.25,S,"East Providence, RI"
3,True,"Abbott, Mrs. Stanton (Rosa Hunt)",female,35.0,1,1,20.25,S,"East Providence, RI"
3,True,"Abelseth, Miss. Karen Marie",female,16.0,0,0,7.65,S,"Norway Los Angeles, CA"
3,True,"Abelseth, Mr. Olaus Jorgensen",male,25.0,0,0,7.65,S,"Perkins County, SD"
3,True,"Abrahamsson, Mr. Abraham August Johannes",male,20.0,0,0,7.925,S,"Taalintehdas, Finland Hoboken, NJ"
3,True,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18.0,0,0,7.2292,C,"Greensburg, PA"
3,False,"Adahl, Mr. Mauritz Nils Martin",male,30.0,0,0,7.25,S,"Asarum, Sweden Brooklyn, NY"
3,False,"Adams, Mr. John",male,26.0,0,0,8.05,S,"Bournemouth, England"
3,False,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",female,40.0,1,0,9.475,S,"Sweden Akeley, MN"
3,True,"Aks, Master. Philip Frank",male,0.8333,0,1,9.35,S,"London, England Norfolk, VA"
3,True,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,9.35,S,"London, England Norfolk, VA"
3,True,"Albimona, Mr. Nassef Cassem",male,26.0,0,0,18.7875,C,"Syria Fredericksburg, VA"
3,False,"Alexander, Mr. William",male,26.0,0,0,7.8875,S,"England Albion, NY"
3,False,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,7.925,S,"Salo, Finland Astoria, OR"
3,False,"Ali, Mr. Ahmed",male,24.0,0,0,7.05,S,
3,False,"Ali, Mr. William",male,25.0,0,0,7.05,S,Argentina
3,False,"Allen, Mr. William Henry",male,35.0,0,0,8.05,S,"Lower Clapton, Middlesex or Erdington, Birmingham"
3,False,"Allum, Mr. Owen George",male,18.0,0,0,8.3,S,"Windsor, England New York, NY"
3,False,"Andersen, Mr. Albert Karvin",male,32.0,0,0,22.525,S,"Bergen, Norway"
3,True,"Andersen-Jensen, Miss. Carla Christine Nielsine",female,19.0,1,0,7.8542,S,
3,False,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,31.275,S,"Sweden Winnipeg, MN"
3,False,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,31.275,S,"Sweden Winnipeg, MN"
3,False,"Andersson, Miss. Ellis Anna Maria",female,2.0,4,2,31.275,S,"Sweden Winnipeg, MN"
3,True,"Andersson, Miss. Erna Alexandra",female,17.0,4,2,7.925,S,"Ruotsinphyhtaa, Finland New York, NY"
3,False,"Andersson, Miss. Ida Augusta Margareta",female,38.0,4,2,7.775,S,"Vadsbro, Sweden Ministee, MI"
3,False,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,31.275,S,"Sweden Winnipeg, MN"
3,False,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,31.275,S,"Sweden Winnipeg, MN"
3,False,"Andersson, Mr. Anders Johan",male,39.0,1,5,31.275,S,"Sweden Winnipeg, MN"
3,True,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,27.0,0,0,7.7958,S,
3,False,"Andersson, Mr. Johan Samuel",male,26.0,0,0,7.775,S,"Hartford, CT"
3,False,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,31.275,S,"Sweden Winnipeg, MN"
3,False,"Andreasson, Mr. Paul Edvin",male,20.0,0,0,7.8542,S,"Sweden Chicago, IL"
3,False,"Angheloff, Mr. Minko",male,26.0,0,0,7.8958,S,"Bulgaria Chicago, IL"
3,False,"Arnold-Franchi, Mr. Josef",male,25.0,1,0,17.8,S,"Altdorf, Switzerland"
3,False,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",female,18.0,1,0,17.8,S,"Altdorf, Switzerland"
3,False,"Aronsson, Mr. Ernst Axel Algot",male,24.0,0,0,7.775,S,"Sweden Joliet, IL"
3,False,"Asim, Mr. Adola",male,35.0,0,0,7.05,S,
3,False,"Asplund, Master. Carl Edgar",male,5.0,4,2,31.3875,S,"Sweden  Worcester, MA"
3,False,"Asplund, Master. Clarence Gustaf Hugo",male,9.0,4,2,31.3875,S,"Sweden Worcester, MA"
3,True,"Asplund, Master. Edvin Rojj Felix",male,3.0,4,2,31.3875,S,"Sweden Worcester, MA"
3,False,"Asplund, Master. Filip Oscar",male,13.0,4,2,31.3875,S,"Sweden Worcester, MA"
3,True,"Asplund, Miss. Lillian Gertrud",female,5.0,4,2,31.3875,S,"Sweden Worcester, MA"
3,False,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0,1,5,31.3875,S,"Sweden  Worcester, MA"
3,True,"Asplund, Mr. Johan Charles",male,23.0,0,0,7.7958,S,"Oskarshamn, Sweden Minneapolis, MN"
3,True,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",female,38.0,1,5,31.3875,S,"Sweden  Worcester, MA"
3,True,"Assaf Khalil, Mrs. Mariana (""Miriam"")",female,45.0,0,0,7.225,C,"Ottawa, ON"
3,False,"Assaf, Mr. Gerios",male,21.0,0,0,7.225,C,"Ottawa, ON"
3,False,"Assam, Mr. Ali",male,23.0,0,0,7.05,S,
3,False,"Attalah, Miss. Malake",female,17.0,0,0,14.4583,C,
3,False,"Attalah, Mr. Sleiman",male,30.0,0,0,7.225,C,"Ottawa, ON"
3,False,"Augustsson, Mr. Albert",male,23.0,0,0,7.8542,S,"Krakoryd, Sweden Bloomington, IL"
3,True,"Ayoub, Miss. Banoura",female,13.0,0,0,7.2292,C,"Syria Youngstown, OH"
3,False,"Baccos, Mr. Raffull",male,20.0,0,0,7.225,C,
3,False,"Backstrom, Mr. Karl Alfred",male,32.0,1,0,15.85,S,"Ruotsinphytaa, Finland New York, NY"
3,True,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,33.0,3,0,15.85,S,"Ruotsinphytaa, Finland New York, NY"
3,True,"Baclini, Miss. Eugenie",female,0.75,2,1,19.2583,C,"Syria New York, NY"
3,True,"Baclini, Miss. Helene Barbara",female,0.75,2,1,19.2583,C,"Syria New York, NY"
3,True,"Baclini, Miss. Marie Catherine",female,5.0,2,1,19.2583,C,"Syria New York, NY"
3,True,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,19.2583,C,"Syria New York, NY"
3,True,"Badman, Miss. Emily Louisa",female,18.0,0,0,8.05,S,"London Skanteales, NY"
3,False,"Badt, Mr. Mohamed",male,40.0,0,0,7.225,C,
3,False,"Balkic, Mr. Cerin",male,26.0,0,0,7.8958,S,
3,True,"Barah, Mr. Hanna Assi",male,20.0,0,0,7.2292,C,
3,False,"Barbara, Miss. Saiide",female,18.0,0,1,14.4542,C,"Syria Ottawa, ON"
3,False,"Barbara, Mrs. (Catherine David)",female,45.0,0,1,14.4542,C,"Syria Ottawa, ON"
3,False,"Barry, Miss. Julia",female,27.0,0,0,7.8792,Q,"New York, NY"
3,False,"Barton, Mr. David John",male,22.0,0,0,8.05,S,"England New York, NY"
3,False,"Beavan, Mr. William Thomas",male,19.0,0,0,8.05,S,England
3,False,"Bengtsson, Mr. John Viktor",male,26.0,0,0,7.775,S,"Krakudden, Sweden Moune, IL"
3,False,"Berglund, Mr. Karl Ivar Sven",male,22.0,0,0,9.35,S,"Tranvik, Finland New York"
3,False,"Betros, Master. Seman",male,,0,0,7.2292,C,
3,False,"Betros, Mr. Tannous",male,20.0,0,0,4.0125,C,Syria
3,True,"Bing, Mr. Lee",male,32.0,0,0,56.4958,S,"Hong Kong New York, NY"
3,False,"Birkeland, Mr. Hans Martin Monsen",male,21.0,0,0,7.775,S,"Brennes, Norway New York"
3,False,"Bjorklund, Mr. Ernst Herbert",male,18.0,0,0,7.75,S,"Stockholm, Sweden New York"
3,False,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,7.8958,S,"Bulgaria Chicago, IL"
3,False,"Boulos, Master. Akar",male,6.0,1,1,15.2458,C,"Syria Kent, ON"
3,False,"Boulos, Miss. Nourelain",female,9.0,1,1,15.2458,C,"Syria Kent, ON"
3,False,"Boulos, Mr. Hanna",male,,0,0,7.225,C,Syria
3,False,"Boulos, Mrs. Joseph (Sultana)",female,,0,2,15.2458,C,"Syria Kent, ON"
3,False,"Bourke, Miss. Mary",female,,0,2,7.75,Q,"Ireland Chicago, IL"
3,False,"Bourke, Mr. John",male,40.0,1,1,15.5,Q,"Ireland Chicago, IL"
3,False,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,15.5,Q,"Ireland Chicago, IL"
3,False,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,16.1,S,"Treherbert, Cardiff, Wales"
3,True,"Bradley, Miss. Bridget Delia",female,22.0,0,0,7.725,Q,"Kingwilliamstown, Co Cork, Ireland Glens Falls, NY"
3,False,"Braf, Miss. Elin Ester Maria",female,20.0,0,0,7.8542,S,"Medeltorp, Sweden Chicago, IL"
3,False,"Braund, Mr. Lewis Richard",male,29.0,1,0,7.0458,S,"Bridgerule, Devon"
3,False,"Braund, Mr. Owen Harris",male,22.0,1,0,7.25,S,"Bridgerule, Devon"
3,False,"Brobeck, Mr. Karl Rudolf",male,22.0,0,0,7.7958,S,"Sweden Worcester, MA"
3,False,"Brocklebank, Mr. William Alfred",male,35.0,0,0,8.05,S,"Broomfield, Chelmsford, England"
3,False,"Buckley, Miss. Katherine",female,18.5,0,0,7.2833,Q,"Co Cork, Ireland Roxbury, MA"
3,True,"Buckley, Mr. Daniel",male,21.0,0,0,7.8208,Q,"Kingwilliamstown, Co Cork, Ireland New York, NY"
3,False,"Burke, Mr. Jeremiah",male,19.0,0,0,6.75,Q,"Co Cork, Ireland Charlestown, MA"
3,False,"Burns, Miss. Mary Delia",female,18.0,0,0,7.8792,Q,"Co Sligo, Ireland New York, NY"
3,False,"Cacic, Miss. Manda",female,21.0,0,0,8.6625,S,
3,False,"Cacic, Miss. Marija",female,30.0,0,0,8.6625,S,
3,False,"Cacic, Mr. Jego Grga",male,18.0,0,0,8.6625,S,
3,False,"Cacic, Mr. Luka",male,38.0,0,0,8.6625,S,Croatia
3,False,"Calic, Mr. Jovo",male,17.0,0,0,8.6625,S,
3,False,"Calic, Mr. Petar",male,17.0,0,0,8.6625,S,
3,False,"Canavan, Miss. Mary",female,21.0,0,0,7.75,Q,
3,False,"Canavan, Mr. Patrick",male,21.0,0,0,7.75,Q,"Ireland Philadelphia, PA"
3,False,"Cann, Mr. Ernest Charles",male,21.0,0,0,8.05,S,
3,False,"Caram, Mr. Joseph",male,,1,0,14.4583,C,"Ottawa, ON"
3,False,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,14.4583,C,"Ottawa, ON"
3,False,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,7.7958,S,"Dagsas, Sweden Fower, MN"
3,False,"Carlsson, Mr. Carl Robert",male,24.0,0,0,7.8542,S,"Goteborg, Sweden Huntley, IL"
3,True,"Carr, Miss. Helen ""Ellen""",female,16.0,0,0,7.75,Q,"Co Longford, Ireland New York, NY"
3,False,"Carr, Miss. Jeannie",female,37.0,0,0,7.75,Q,"Co Sligo, Ireland Hartford, CT"
3,False,"Carver, Mr. Alfred John",male,28.0,0,0,7.25,S,"St Denys, Southampton, Hants"
3,False,"Celotti, Mr. Francesco",male,24.0,0,0,8.05,S,London
3,False,"Charters, Mr. David",male,21.0,0,0,7.7333,Q,"Ireland New York, NY"
3,True,"Chip, Mr. Chang",male,32.0,0,0,56.4958,S,"Hong Kong New York, NY"
3,False,"Christmann, Mr. Emil",male,29.0,0,0,8.05,S,
3,False,"Chronopoulos, Mr. Apostolos",male,26.0,1,0,14.4542,C,Greece
3,False,"Chronopoulos, Mr. Demetrios",male,18.0,1,0,14.4542,C,Greece
3,False,"Coelho, Mr. Domingos Fernandeo",male,20.0,0,0,7.05,S,Portugal
3,True,"Cohen, Mr. Gurshon ""Gus""",male,18.0,0,0,8.05,S,"London Brooklyn, NY"
3,False,"Colbert, Mr. Patrick",male,24.0,0,0,7.25,Q,"Co Limerick, Ireland Sherbrooke, PQ"
3,False,"Coleff, Mr. Peju",male,36.0,0,0,7.4958,S,"Bulgaria Chicago, IL"
3,False,"Coleff, Mr. Satio",male,24.0,0,0,7.4958,S,
3,False,"Conlon, Mr. Thomas Henry",male,31.0,0,0,7.7333,Q,"Philadelphia, PA"
3,False,"Connaghton, Mr. Michael",male,31.0,0,0,7.75,Q,"Ireland Brooklyn, NY"
3,True,"Connolly, Miss. Kate",female,22.0,0,0,7.75,Q,Ireland
3,False,"Connolly, Miss. Kate",female,30.0,0,0,7.6292,Q,Ireland
3,False,"Connors, Mr. Patrick",male,70.5,0,0,7.75,Q,
3,False,"Cook, Mr. Jacob",male,43.0,0,0,8.05,S,
3,False,"Cor, Mr. Bartol",male,35.0,0,0,7.8958,S,Austria
3,False,"Cor, Mr. Ivan",male,27.0,0,0,7.8958,S,Austria
3,False,"Cor, Mr. Liudevit",male,19.0,0,0,7.8958,S,Austria
3,False,"Corn, Mr. Harry",male,30.0,0,0,8.05,S,London
3,True,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,15.9,S,"England Brooklyn, NY"
3,True,"Coutts, Master. William Loch ""William""",male,3.0,1,1,15.9,S,"England Brooklyn, NY"
3,True,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)",female,36.0,0,2,15.9,S,"England Brooklyn, NY"
3,False,"Coxon, Mr. Daniel",male,59.0,0,0,7.25,S,"Merrill, WI"
3,False,"Crease, Mr. Ernest James",male,19.0,0,0,8.1583,S,"Bristol, England Cleveland, OH"
3,True,"Cribb, Miss. Laura Alice",female,17.0,0,1,16.1,S,"Bournemouth, England Newark, NJ"
3,False,"Cribb, Mr. John Hatfield",male,44.0,0,1,16.1,S,"Bournemouth, England Newark, NJ"
3,False,"Culumovic, Mr. Jeso",male,17.0,0,0,8.6625,S,Austria-Hungary
3,False,"Daher, Mr. Shedid",male,22.5,0,0,7.225,C,
3,True,"Dahl, Mr. Karl Edwart",male,45.0,0,0,8.05,S,"Australia Fingal, ND"
3,False,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,10.5167,S,"Norrlot, Sweden Chicago, IL"
3,False,"Dakic, Mr. Branko",male,19.0,0,0,10.1708,S,Austria
3,True,"Daly, Miss. Margaret Marcella ""Maggie""",female,30.0,0,0,6.95,Q,"Co Athlone, Ireland New York, NY"
3,True,"Daly, Mr. Eugene Patrick",male,29.0,0,0,7.75,Q,"Co Athlone, Ireland New York, NY"
3,False,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.3333,0,2,14.4,S,"Stanton, IA"
3,False,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,14.4,S,"Stanton, IA"
3,False,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28.0,1,1,14.4,S,"Stanton, IA"
3,False,"Danoff, Mr. Yoto",male,27.0,0,0,7.8958,S,"Bulgaria Chicago, IL"
3,False,"Dantcheff, Mr. Ristiu",male,25.0,0,0,7.8958,S,"Bulgaria Chicago, IL"
3,False,"Davies, Mr. Alfred J",male,24.0,2,0,24.15,S,"West Bromwich, England Pontiac, MI"
3,False,"Davies, Mr. Evan",male,22.0,0,0,8.05,S,
3,False,"Davies, Mr. John Samuel",male,21.0,2,0,24.15,S,"West Bromwich, England Pontiac, MI"
3,False,"Davies, Mr. Joseph",male,17.0,2,0,8.05,S,"West Bromwich, England Pontiac, MI"
3,False,"Davison, Mr. Thomas Henry",male,,1,0,16.1,S,"Liverpool, England Bedford, OH"
3,True,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,,1,0,16.1,S,"Liverpool, England Bedford, OH"
3,True,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,17.4,S,"Tampico, MT"
3,True,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,17.4,S,"Tampico, MT"
3,True,"de Mulder, Mr. Theodore",male,30.0,0,0,9.5,S,"Belgium Detroit, MI"
3,False,"de Pelsmaeker, Mr. Alfons",male,16.0,0,0,9.5,S,
3,True,"Dean, Master. Bertram Vere",male,1.0,1,2,20.575,S,"Devon, England Wichita, KS"
3,True,"Dean, Miss. Elizabeth Gladys ""Millvina""",female,0.1667,1,2,20.575,S,"Devon, England Wichita, KS"
3,False,"Dean, Mr. Bertram Frank",male,26.0,1,2,20.575,S,"Devon, England Wichita, KS"
3,True,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33.0,1,2,20.575,S,"Devon, England Wichita, KS"
3,False,"Delalic, Mr. Redjo",male,25.0,0,0,7.8958,S,
3,False,"Demetri, Mr. Marinko",male,,0,0,7.8958,S,
3,False,"Denkoff, Mr. Mitto",male,,0,0,7.8958,S,"Bulgaria Coon Rapids, IA"
3,False,"Dennis, Mr. Samuel",male,22.0,0,0,7.25,S,
3,False,"Dennis, Mr. William",male,36.0,0,0,7.25,S,
3,True,"Devaney, Miss. Margaret Delia",female,19.0,0,0,7.8792,Q,"Kilmacowen, Co Sligo, Ireland New York, NY"
3,False,"Dika, Mr. Mirko",male,17.0,0,0,7.8958,S,
3,False,"Dimic, Mr. Jovan",male,42.0,0,0,8.6625,S,
3,False,"Dintcheff, Mr. Valtcho",male,43.0,0,0,7.8958,S,
3,False,"Doharr, Mr. Tannous",male,,0,0,7.2292,C,
3,False,"Dooley, Mr. Patrick",male,32.0,0,0,7.75,Q,"Ireland New York, NY"
3,True,"Dorking, Mr. Edward Arthur",male,19.0,0,0,8.05,S,"England Oglesby, IL"
3,True,"Dowdell, Miss. Elizabeth",female,30.0,0,0,12.475,S,"Union Hill, NJ"
3,False,"Doyle, Miss. Elizabeth",female,24.0,0,0,7.75,Q,"Ireland New York, NY"
3,True,"Drapkin, Miss. Jennie",female,23.0,0,0,8.05,S,"London New York, NY"
3,False,"Drazenoic, Mr. Jozef",male,33.0,0,0,7.8958,C,"Austria Niagara Falls, NY"
3,False,"Duane, Mr. Frank",male,65.0,0,0,7.75,Q,
3,True,"Duquemin, Mr. Joseph",male,24.0,0,0,7.55,S,"England Albion, NY"
3,False,"Dyker, Mr. Adolf Fredrik",male,23.0,1,0,13.9,S,"West Haven, CT"
3,True,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22.0,1,0,13.9,S,"West Haven, CT"
3,False,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,7.775,S,"Tofta, Sweden Joliet, IL"
3,False,"Eklund, Mr. Hans Linus",male,16.0,0,0,7.775,S,"Karberg, Sweden Jerome Junction, AZ"
3,False,"Ekstrom, Mr. Johan",male,45.0,0,0,6.975,S,"Effington Rut, SD"
3,False,"Elias, Mr. Dibo",male,,0,0,7.225,C,
3,False,"Elias, Mr. Joseph",male,39.0,0,2,7.2292,C,"Syria Ottawa, ON"
3,False,"Elias, Mr. Joseph Jr",male,17.0,1,1,7.2292,C,
3,False,"Elias, Mr. Tannous",male,15.0,1,1,7.2292,C,Syria
3,False,"Elsbury, Mr. William James",male,47.0,0,0,7.25,S,"Illinois, USA"
3,True,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,12.475,S,"New York, NY"
3,False,"Emir, Mr. Farred Chehab",male,,0,0,7.225,C,
3,False,"Everett, Mr. Thomas James",male,40.5,0,0,15.1,S,
3,False,"Farrell, Mr. James",male,40.5,0,0,7.75,Q,"Aughnacliff, Co Longford, Ireland New York, NY"
3,True,"Finoli, Mr. Luigi",male,,0,0,7.05,S,"Italy Philadelphia, PA"
3,False,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,7.7958,S,
3,False,"Fleming, Miss. Honora",female,,0,0,7.75,Q,
3,False,"Flynn, Mr. James",male,,0,0,7.75,Q,
3,False,"Flynn, Mr. John",male,,0,0,6.95,Q,
3,False,"Foley, Mr. Joseph",male,26.0,0,0,7.8792,Q,"Ireland Chicago, IL"
3,False,"Foley, Mr. William",male,,0,0,7.75,Q,Ireland
3,True,"Foo, Mr. Choong",male,,0,0,56.4958,S,"Hong Kong New York, NY"
3,False,"Ford, Miss. Doolina Margaret ""Daisy""",female,21.0,2,2,34.375,S,"Rotherfield, Sussex, England Essex Co, MA"
3,False,"Ford, Miss. Robina Maggie ""Ruby""",female,9.0,2,2,34.375,S,"Rotherfield, Sussex, England Essex Co, MA"
3,False,"Ford, Mr. Arthur",male,,0,0,8.05,S,"Bridgwater, Somerset, England"
3,False,"Ford, Mr. Edward Watson",male,18.0,2,2,34.375,S,"Rotherfield, Sussex, England Essex Co, MA"
3,False,"Ford, Mr. William Neal",male,16.0,1,3,34.375,S,"Rotherfield, Sussex, England Essex Co, MA"
3,False,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,34.375,S,"Rotherfield, Sussex, England Essex Co, MA"
3,False,"Fox, Mr. Patrick",male,,0,0,7.75,Q,"Ireland New York, NY"
3,False,"Franklin, Mr. Charles (Charles Fardon)",male,,0,0,7.25,S,
3,False,"Gallagher, Mr. Martin",male,25.0,0,0,7.7417,Q,"New York, NY"
3,False,"Garfirth, Mr. John",male,,0,0,14.5,S,
3,False,"Gheorgheff, Mr. Stanio",male,,0,0,7.8958,C,
3,False,"Gilinski, Mr. Eliezer",male,22.0,0,0,8.05,S,
3,True,"Gilnagh, Miss. Katherine ""Katie""",female,16.0,0,0,7.7333,Q,"Co Longford, Ireland New York, NY"
3,True,"Glynn, Miss. Mary Agatha",female,,0,0,7.75,Q,"Co Clare, Ireland Washington, DC"
3,True,"Goldsmith, Master. Frank John William ""Frankie""",male,9.0,0,2,20.525,S,"Strood, Kent, England Detroit, MI"
